episode 291	loss 2.5945182	 episode reward -21.0	 number of down act 0.5901189387008234	 game_len 1093	
episode 292	loss 10.560379	 episode reward -21.0	 number of down act 0.5794183445190156	 game_len 1341	
episode 293	loss 9.262541	 episode reward -21.0	 number of down act 0.5819125277983692	 game_len 1349	
episode 294	loss 8.481062	 episode reward -21.0	 number of down act 0.5616147308781869	 game_len 1412	
episode 295	loss 5.077034	 episode reward -20.0	 number of down act 0.576509511993383	 game_len 1209	
episode 296	loss 7.0532875	 episode reward -20.0	 number of down act 0.578688524590164	 game_len 1220	
episode 297	loss 5.3818	 episode reward -20.0	 number of down act 0.5787760416666666	 game_len 1536	
episode 298	loss 7.6660013	 episode reward -20.0	 number of down act 0.5294117647058824	 game_len 1564	
episode 299	loss 11.140481	 episode reward -21.0	 number of down act 0.517388218594748	 game_len 1409	
episode 300	loss 8.087385	 episode reward -21.0	 number of down act 0.5399551904406273	 game_len 1339	
episode 301	loss 10.4702015	 episode reward -21.0	 number of down act 0.52996632996633	 game_len 1485	
episode 302	loss 11.23771	 episode reward -21.0	 number of down act 0.5448430493273543	 game_len 1338	
episode 303	loss 7.27358	 episode reward -21.0	 number of down act 0.5334538878842676	 game_len 1106	
episode 304	loss 13.906006	 episode reward -20.0	 number of down act 0.5633127994524298	 game_len 1461	
episode 305	loss 7.139221	 episode reward -21.0	 number of down act 0.5585062240663901	 game_len 1205	
episode 306	loss 7.973325	 episode reward -20.0	 number of down act 0.5631147540983606	 game_len 1220	
episode 307	loss 3.7003815	 episode reward -20.0	 number of down act 0.5658465991316932	 game_len 1382	
episode 308	loss 12.083335	 episode reward -21.0	 number of down act 0.5261353898886033	 game_len 1167	
episode 309	loss 11.710731	 episode reward -18.0	 number of down act 0.5524899057873486	 game_len 1486	
episode 310	loss 12.378813	 episode reward -19.0	 number of down act 0.5547945205479452	 game_len 1606	
episode 311	loss 11.452664	 episode reward -21.0	 number of down act 0.5497382198952879	 game_len 1337	
episode 312	loss 4.874131	 episode reward -21.0	 number of down act 0.5804299481097109	 game_len 1349	
episode 313	loss 3.692055	 episode reward -20.0	 number of down act 0.5547991831177672	 game_len 1469	
episode 314	loss 7.906657	 episode reward -21.0	 number of down act 0.5333869670152857	 game_len 1243	
episode 315	loss 4.8785076	 episode reward -20.0	 number of down act 0.5228859581070597	 game_len 1289	
episode 316	loss 11.493376	 episode reward -21.0	 number of down act 0.49924924924924924	 game_len 1332	
episode 317	loss 13.332975	 episode reward -21.0	 number of down act 0.5364041604754829	 game_len 1346	
episode 318	loss 9.888767	 episode reward -21.0	 number of down act 0.5605006954102921	 game_len 1438	
episode 319	loss 7.4816628	 episode reward -21.0	 number of down act 0.5448717948717948	 game_len 1248	
episode 320	loss 7.8680286	 episode reward -21.0	 number of down act 0.5182829888712241	 game_len 1258	
episode 321	loss 15.988083	 episode reward -21.0	 number of down act 0.5566318926974665	 game_len 1342	
episode 322	loss 14.128739	 episode reward -21.0	 number of down act 0.5837004405286343	 game_len 1362	
episode 323	loss 17.758238	 episode reward -21.0	 number of down act 0.6129582267689685	 game_len 1173	
episode 324	loss 0.5911182	 episode reward -21.0	 number of down act 0.6341463414634146	 game_len 1107	
episode 325	loss 9.083461	 episode reward -21.0	 number of down act 0.5990867579908675	 game_len 1095	
episode 326	loss 12.775979	 episode reward -21.0	 number of down act 0.6130514705882353	 game_len 1088	
episode 327	loss 12.074231	 episode reward -20.0	 number of down act 0.6163734776725305	 game_len 1478	
episode 328	loss 12.069255	 episode reward -21.0	 number of down act 0.6141226818830242	 game_len 1402	
episode 329	loss 16.669233	 episode reward -21.0	 number of down act 0.6179673321234119	 game_len 1102	
episode 330	loss -12.577435	 episode reward -21.0	 number of down act 0.6110169491525423	 game_len 1180	
episode 331	loss 8.361866	 episode reward -20.0	 number of down act 0.589344262295082	 game_len 1220	
episode 332	loss 2.6901863	 episode reward -21.0	 number of down act 0.580029368575624	 game_len 1362	
episode 333	loss 1.7184964	 episode reward -21.0	 number of down act 0.5909451945988881	 game_len 1259	
episode 334	loss 8.003181	 episode reward -21.0	 number of down act 0.5589600742804085	 game_len 1077	
episode 335	loss 19.35145	 episode reward -20.0	 number of down act 0.5714285714285714	 game_len 1232	
episode 336	loss 13.249117	 episode reward -21.0	 number of down act 0.6086614173228346	 game_len 1270	
episode 337	loss 14.646552	 episode reward -21.0	 number of down act 0.6092827004219409	 game_len 1185	
episode 338	loss 8.695287	 episode reward -21.0	 number of down act 0.606993006993007	 game_len 1430	
episode 339	loss 4.2668676	 episode reward -21.0	 number of down act 0.5961383748994369	 game_len 1243	
episode 340	loss 16.604893	 episode reward -21.0	 number of down act 0.6091228070175438	 game_len 1425	
episode 341	loss -4.7467246	 episode reward -21.0	 number of down act 0.6195652173913043	 game_len 1104	
episode 342	loss 8.7230835	 episode reward -21.0	 number of down act 0.603273577552611	 game_len 1283	
episode 343	loss -0.35438496	 episode reward -21.0	 number of down act 0.6184713375796178	 game_len 1570	
episode 344	loss 8.726873	 episode reward -20.0	 number of down act 0.5548387096774193	 game_len 1395	
episode 345	loss 11.921409	 episode reward -21.0	 number of down act 0.5924256086564472	 game_len 1109	
episode 346	loss 8.567936	 episode reward -21.0	 number of down act 0.5920954511558538	 game_len 1341	
episode 347	loss 0.8487766	 episode reward -21.0	 number of down act 0.5716302046577276	 game_len 1417	
episode 348	loss 4.937493	 episode reward -21.0	 number of down act 0.5874769797421732	 game_len 1086	
episode 349	loss 14.095341	 episode reward -21.0	 number of down act 0.5574866310160428	 game_len 1496	
episode 350	loss 2.7840774	 episode reward -21.0	 number of down act 0.5573622402890696	 game_len 1107	
episode 351	loss 1.8424969	 episode reward -21.0	 number of down act 0.5770850884582982	 game_len 1187	
episode 352	loss 4.7426734	 episode reward -21.0	 number of down act 0.5517826825127334	 game_len 1178	
episode 353	loss 12.752214	 episode reward -21.0	 number of down act 0.5491974877878576	 game_len 1433	
episode 354	loss 3.7130427	 episode reward -20.0	 number of down act 0.5489086499595797	 game_len 1237	
episode 355	loss 11.2515745	 episode reward -21.0	 number of down act 0.5316856780735107	 game_len 1578	
episode 356	loss 4.606638	 episode reward -21.0	 number of down act 0.5499075785582255	 game_len 1082	
episode 357	loss 7.0533514	 episode reward -21.0	 number of down act 0.5247706422018349	 game_len 1090	
episode 358	loss 11.10876	 episode reward -20.0	 number of down act 0.5356415478615071	 game_len 1473	
episode 359	loss 13.908772	 episode reward -21.0	 number of down act 0.5191905094207956	 game_len 1433	
episode 360	loss 7.611927	 episode reward -19.0	 number of down act 0.5682492581602374	 game_len 1348	
episode 361	loss 6.720938	 episode reward -21.0	 number of down act 0.5311167945439045	 game_len 1173	
episode 362	loss 10.436849	 episode reward -21.0	 number of down act 0.5262773722627737	 game_len 1370	
episode 363	loss 12.235562	 episode reward -21.0	 number of down act 0.569620253164557	 game_len 1264	
episode 364	loss 9.197401	 episode reward -21.0	 number of down act 0.5583972719522592	 game_len 1173	
episode 365	loss 3.4914625	 episode reward -19.0	 number of down act 0.5719973457199734	 game_len 1507	
episode 366	loss 6.1571054	 episode reward -21.0	 number of down act 0.5381083562901745	 game_len 1089	
episode 367	loss 10.307165	 episode reward -20.0	 number of down act 0.5416931890515595	 game_len 1571	
episode 368	loss 8.010275	 episode reward -20.0	 number of down act 0.5293221629855294	 game_len 1313	
episode 369	loss 14.196599	 episode reward -21.0	 number of down act 0.5342465753424658	 game_len 1752	
episode 370	loss 10.3176365	 episode reward -21.0	 number of down act 0.5149957155098543	 game_len 1167	
episode 371	loss 5.781535	 episode reward -21.0	 number of down act 0.5589782118707739	 game_len 1331	
episode 372	loss 9.274874	 episode reward -19.0	 number of down act 0.5428994082840237	 game_len 1352	
episode 373	loss 10.773323	 episode reward -21.0	 number of down act 0.5345291479820627	 game_len 1115	
episode 374	loss 12.942035	 episode reward -21.0	 number of down act 0.5573539760731879	 game_len 1421	
episode 375	loss 9.12277	 episode reward -21.0	 number of down act 0.5591200733272227	 game_len 1091	
episode 376	loss 10.078146	 episode reward -21.0	 number of down act 0.5799163179916318	 game_len 1195	
episode 377	loss 3.2953951	 episode reward -20.0	 number of down act 0.5620998719590269	 game_len 1562	
episode 378	loss 16.70456	 episode reward -20.0	 number of down act 0.5676532769556025	 game_len 1892	
episode 379	loss 2.3366666	 episode reward -21.0	 number of down act 0.5913338997451147	 game_len 1177	
episode 380	loss 0.06779355	 episode reward -20.0	 number of down act 0.5432300163132137	 game_len 1226	
episode 381	loss 8.214965	 episode reward -21.0	 number of down act 0.5416666666666666	 game_len 1104	
episode 382	loss 7.279685	 episode reward -20.0	 number of down act 0.5411222136817833	 game_len 1301	
episode 383	loss 8.492225	 episode reward -21.0	 number of down act 0.5337034099920698	 game_len 1261	
episode 384	loss 12.435856	 episode reward -21.0	 number of down act 0.48486842105263156	 game_len 1520	
episode 385	loss 5.7406006	 episode reward -21.0	 number of down act 0.5468253968253968	 game_len 1260	
episode 386	loss 7.861443	 episode reward -21.0	 number of down act 0.5402379286214136	 game_len 1429	
episode 387	loss 11.484321	 episode reward -19.0	 number of down act 0.5157035175879398	 game_len 1592	
episode 388	loss 12.606255	 episode reward -20.0	 number of down act 0.5325119780971937	 game_len 1461	
episode 389	loss 5.311795	 episode reward -21.0	 number of down act 0.5398361876396128	 game_len 1343	
episode 390	loss 10.6892605	 episode reward -20.0	 number of down act 0.5247093023255814	 game_len 1376	
episode 391	loss 8.03187	 episode reward -21.0	 number of down act 0.5218855218855218	 game_len 1188	
episode 392	loss 10.887178	 episode reward -21.0	 number of down act 0.5027365129007036	 game_len 1279	
episode 393	loss 5.2598743	 episode reward -19.0	 number of down act 0.5444444444444444	 game_len 1440	
episode 394	loss 9.26836	 episode reward -21.0	 number of down act 0.49951314508276534	 game_len 1027	
episode 395	loss 8.036401	 episode reward -21.0	 number of down act 0.5355329949238579	 game_len 1182	
episode 396	loss 7.8760185	 episode reward -20.0	 number of down act 0.5434782608695652	 game_len 1380	
episode 397	loss 7.676098	 episode reward -19.0	 number of down act 0.532150776053215	 game_len 1353	
episode 398	loss 10.101534	 episode reward -20.0	 number of down act 0.529331514324693	 game_len 1466	
episode 399	loss 9.567127	 episode reward -20.0	 number of down act 0.5193409742120344	 game_len 1396	
episode 400	loss 9.04728	 episode reward -21.0	 number of down act 0.5227077977720651	 game_len 1167	
episode 401	loss 9.962702	 episode reward -19.0	 number of down act 0.5091482649842272	 game_len 1585	
episode 402	loss 9.657686	 episode reward -21.0	 number of down act 0.5051140833988985	 game_len 1271	
episode 403	loss 7.3309484	 episode reward -21.0	 number of down act 0.5531197301854974	 game_len 1186	
episode 404	loss 11.572805	 episode reward -21.0	 number of down act 0.5221674876847291	 game_len 1421	
episode 405	loss 6.6109524	 episode reward -20.0	 number of down act 0.561046511627907	 game_len 1376	
episode 406	loss 5.53837	 episode reward -21.0	 number of down act 0.5285067873303168	 game_len 1105	
episode 407	loss 9.908829	 episode reward -19.0	 number of down act 0.4925373134328358	 game_len 1407	
episode 408	loss 11.164809	 episode reward -20.0	 number of down act 0.5107559926244623	 game_len 1627	
episode 409	loss 9.915403	 episode reward -19.0	 number of down act 0.5035112359550562	 game_len 1424	
episode 410	loss 9.833438	 episode reward -21.0	 number of down act 0.5093492894540015	 game_len 1337	
episode 411	loss 11.178726	 episode reward -21.0	 number of down act 0.5085122131754256	 game_len 1351	
episode 412	loss 4.2144074	 episode reward -21.0	 number of down act 0.5317604355716878	 game_len 1102	
episode 413	loss 10.154481	 episode reward -21.0	 number of down act 0.5201581027667984	 game_len 1265	
episode 414	loss 4.9648156	 episode reward -20.0	 number of down act 0.5392022008253095	 game_len 1454	
episode 415	loss 8.738445	 episode reward -21.0	 number of down act 0.5271867612293144	 game_len 1269	
episode 416	loss 10.447632	 episode reward -19.0	 number of down act 0.4863144493952896	 game_len 1571	
episode 417	loss 8.543659	 episode reward -21.0	 number of down act 0.465288035450517	 game_len 1354	
episode 418	loss 10.287057	 episode reward -21.0	 number of down act 0.5004255319148936	 game_len 1175	
episode 419	loss 1.9546411	 episode reward -20.0	 number of down act 0.5373543522960932	 game_len 1459	
episode 420	loss 8.565358	 episode reward -21.0	 number of down act 0.5150501672240803	 game_len 1196	
episode 421	loss 13.402575	 episode reward -18.0	 number of down act 0.4898314933178385	 game_len 1721	
episode 422	loss 11.977272	 episode reward -18.0	 number of down act 0.5187878787878788	 game_len 1650	
episode 423	loss 12.30185	 episode reward -21.0	 number of down act 0.5225758697261288	 game_len 1351	
episode 424	loss 3.2507575	 episode reward -20.0	 number of down act 0.5369220151828847	 game_len 1449	
episode 425	loss 7.39267	 episode reward -21.0	 number of down act 0.5270618556701031	 game_len 1552	
episode 426	loss 10.1648245	 episode reward -20.0	 number of down act 0.48778833107191316	 game_len 1474	
episode 427	loss 9.023917	 episode reward -20.0	 number of down act 0.5057034220532319	 game_len 1315	
episode 428	loss 8.803567	 episode reward -21.0	 number of down act 0.49032800672834315	 game_len 1189	
episode 429	loss 7.2068634	 episode reward -21.0	 number of down act 0.5033726812816189	 game_len 1186	
episode 430	loss 8.752389	 episode reward -20.0	 number of down act 0.4984825493171472	 game_len 1318	
episode 431	loss 8.883698	 episode reward -20.0	 number of down act 0.5160060975609756	 game_len 1312	
episode 432	loss 11.1667385	 episode reward -21.0	 number of down act 0.49259039715471253	 game_len 1687	
episode 433	loss 8.498112	 episode reward -21.0	 number of down act 0.5485668789808917	 game_len 1256	
episode 434	loss 9.961488	 episode reward -21.0	 number of down act 0.5114624505928854	 game_len 1265	
episode 435	loss 12.216488	 episode reward -21.0	 number of down act 0.5093353248693054	 game_len 1339	
episode 436	loss 13.540422	 episode reward -21.0	 number of down act 0.5418882978723404	 game_len 1504	
